bbox,full_id,maxspeed,lanes,highway,wkt_geom
4,w35587464,50,,tertiary,"LineString (10.0471938 53.5825262, 10.0472865 53.5824579, 10.0473794 53.5823848, 10.0474416 53.5823359, 10.04747 53.582317, 10.0478101 53.582052, 10.0481388 53.5818056, 10.0482386 53.5817246, 10.0483747 53.5816143, 10.0484543 53.5815234, 10.04863 53.581323, 10.048672 53.5812718, 10.0488389 53.5810668)"
11,w1229262796,,1,tertiary,"LineString (10.1948601 53.6054321, 10.1948372 53.6054391, 10.1948135 53.6054449, 10.194789 53.6054494, 10.1947639 53.6054527, 10.1947385 53.6054546, 10.1947128 53.6054552, 10.1946872 53.6054545, 10.1946618 53.6054525, 10.1946367 53.6054491, 10.1946123 53.6054445)"
4,w58696610,50,,secondary_link,"LineString (10.033148 53.5826906, 10.0333149 53.5826676)"
4,w4993414,50,2,tertiary,"LineString (10.0386246 53.5913812, 10.0387725 53.5913827, 10.038894 53.5913839, 10.0393262 53.5913881)"
9,w47093549,50,4,primary,"LineString (9.9075889 53.6184703, 9.9075569 53.6183409, 9.9075429 53.618284)"
4,w137131515,50,2,secondary,"LineString (10.0401684 53.5800545, 10.0400121 53.5798113, 10.0398332 53.5796066)"
0,w22744202,50,2,secondary,"LineString (9.9694213 53.5501134, 9.9694163 53.5500226)"
12,w249304916,50,2,tertiary,"LineString (9.9816681 53.5851768, 9.981832 53.5852217)"
12,w1187653917,50,2,tertiary,"LineString (9.9611842 53.5835765, 9.9609514 53.5834927, 9.9604002 53.5832905, 9.9601828 53.5832263, 9.9599182 53.5831663, 9.9592733 53.5830751, 9.9587777 53.5830117, 9.9585984 53.5829888, 9.957865 53.582895, 9.9575231 53.5828508, 9.9571771 53.5828106, 9.956731 53.5827547, 9.956576 53.5827423, 9.9564234 53.5827463)"
13,w44918962,50,2,primary,"LineString (9.9841757 53.5905451, 9.984987 53.5911025, 9.9850847 53.5911694, 9.9869638 53.5923134, 9.9870038 53.5923377, 9.9870602 53.5923622, 9.9871118 53.5923786, 9.9871721 53.5923919, 9.9872359 53.5924009, 9.9873225 53.5924102, 9.9874275 53.5924171, 9.9876018 53.592422)"
2,w670676007,50,3,trunk,"LineString (10.068592 53.5499236, 10.0682181 53.5499746)"
12,w1165426289,50,2,tertiary,"LineString (9.9723764 53.5704242, 9.9724332 53.5703831, 9.9731634 53.5698558, 9.9732392 53.5698043, 9.9733872 53.5697036)"
4,w31640683,50,2,secondary,"LineString (10.0332427 53.587208, 10.0332663 53.5870635, 10.0333232 53.5866612, 10.0333562 53.5863895, 10.0335157 53.5852941, 10.0335773 53.5849342, 10.0335799 53.5849193)"
2,w151998689,50,1,secondary,"LineString (10.0535006 53.5610263, 10.053255 53.5609675, 10.0530196 53.5609012)"
7,w578229466,50,3,secondary,"LineString (9.9877399 53.4571013, 9.988203 53.4571604)"
13,w709356599,50,2,tertiary,"LineString (9.9752655 53.5886809, 9.9753836 53.5887287)"
12,w664779993,50,3,primary,"LineString (9.9640115 53.5695477, 9.9637457 53.5695769, 9.9636672 53.5695854)"
1,w7918988,50,2,secondary,"LineString (10.1471226 53.6345624, 10.1470642 53.634528, 10.1466339 53.6342744)"
8,w229584984,50,3,tertiary,"LineString (10.1178489 53.5995589, 10.1179026 53.5996767, 10.1179692 53.5998313, 10.1179835 53.5998626, 10.1180346 53.5999808)"
7,w122270938,50,1,primary,"LineString (9.9990328 53.4560555, 9.9988756 53.45612, 9.9985496 53.4562538, 9.9980307 53.4564592)"
12,w418676719,50,2,primary,"LineString (9.9697822 53.5840454, 9.969676 53.5841635)"
12,w558852864,50,3,primary,"LineString (9.9775399 53.5772963, 9.9776169 53.5772325, 9.9776786 53.5771744, 9.9777859 53.5770591, 9.9778341 53.577, 9.9778806 53.5769348, 9.9778961 53.576906, 9.9779193 53.5768526, 9.97794 53.5767574, 9.9779443 53.5767034, 9.9779447 53.5766277, 9.9779368 53.5765592, 9.9779261 53.5765115, 9.9779073 53.576459, 9.9778928 53.5764213, 9.977783 53.5761419)"
9,w481449832,100,1,motorway_link,"LineString (9.9047209 53.6206559, 9.904426 53.6207653, 9.9041206 53.620879)"
12,w952072733,50,4,tertiary,"LineString (9.9645955 53.5790594, 9.963972 53.5792102, 9.9638828 53.579231, 9.9638021 53.5792498, 9.9637069 53.5792623, 9.9636201 53.5792656)"
12,w5112497,50,2,tertiary,"LineString (9.9693729 53.5766794, 9.9690811 53.5768446, 9.9659241 53.5785868, 9.9657506 53.5786825, 9.9657115 53.5787024, 9.9655076 53.5788186, 9.9654479 53.5788492, 9.9654097 53.5788668, 9.9651254 53.578936)"
12,w1284853016,50,4,primary,"LineString (9.9561576 53.5703041, 9.9562938 53.5702714, 9.9563636 53.5702546)"
5,w331516010,80,2,trunk,"LineString (10.0061632 53.5060907, 10.0061621 53.5059224)"
14,w24002715,50,2,tertiary,"LineString (10.1355918 53.5299973, 10.1365983 53.5299368)"
2,w74412363,50,2,secondary,"LineString (10.0424359 53.5553637, 10.0425428 53.5553628, 10.0426278 53.5553607, 10.0430838 53.5553497, 10.0433387 53.5553421)"
12,w521056818,50,2,secondary,"LineString (9.9708169 53.5676643, 9.9709336 53.5677064, 9.9710081 53.567739, 9.9710376 53.5677597, 9.9710717 53.5677979)"
9,w1304685750,50,2,tertiary,"LineString (9.8988938 53.609919, 9.8984924 53.6100598, 9.8982447 53.6101479, 9.8978237 53.6102998, 9.8974582 53.610436)"
2,w602074488,50,2,tertiary,"LineString (10.047576 53.5611365, 10.0476311 53.5612617)"
7,w1235210539,50,1,secondary,"LineString (10.0015159 53.4549502, 10.0016005 53.4548744, 10.0018277 53.4547787)"
13,w44918951,50,2,primary,"LineString (9.9833593 53.5901909, 9.9829879 53.5900252, 9.9829334 53.5900011)"
14,w609015352,50,2,tertiary,"LineString (10.1438658 53.5298076, 10.1443287 53.5298071, 10.1443867 53.529807, 10.1447762 53.5298065)"
7,w653659504,50,3,secondary,"LineString (10.007881 53.4559691, 10.0074865 53.4556539, 10.007438 53.4556152, 10.007276 53.4554857)"
4,w834336768,50,2,secondary,"LineString (10.0322784 53.5798106, 10.0324477 53.5797878, 10.0325618 53.5797812)"
4,w22768656,50,4,secondary,"LineString (10.044233 53.5920186, 10.0442408 53.5921437)"
2,w989704766,50,4,secondary,"LineString (10.0581479 53.554945, 10.0580302 53.554953, 10.0578742 53.5549635, 10.0578076 53.5549682, 10.0577712 53.5549704, 10.0577278 53.5549728, 10.0575637 53.5549794)"
2,w1295822521,50,,secondary,"LineString (10.0504482 53.5598213, 10.0505618 53.559861)"
4,w373808483,50,2,secondary,"LineString (10.0430664 53.5899897, 10.0430276 53.5899214)"
2,w733883667,50,2,primary,"LineString (10.0376178 53.5524444, 10.0377775 53.5524345, 10.0379354 53.5524295, 10.0380806 53.5524301, 10.0383312 53.5524386, 10.0392754 53.5524706)"
0,w911424130,50,4,primary,"LineString (9.9714571 53.5501822, 9.9713723 53.5502093, 9.9712958 53.5502405)"
5,w1167456771,50,3,secondary,"LineString (10.0086421 53.4963544, 10.00904 53.4963124, 10.0091479 53.496301)"
8,w922280175,50,3,secondary,"LineString (10.1244495 53.5880569, 10.1244161 53.5881127, 10.1243751 53.5881753)"
13,w206150174,,2,secondary,"LineString (9.9880763 53.5820331, 9.9879427 53.5820622, 9.9876984 53.58209)"
5,w798366145,50,2,secondary,"LineString (10.0137359 53.4928031, 10.0137655 53.4927683, 10.0138165 53.4927115, 10.0138855 53.4926406, 10.0139643 53.4925688, 10.0140455 53.4924968, 10.0141346 53.4924222, 10.0141963 53.4923736, 10.0142698 53.4923229, 10.0143355 53.4922802, 10.0144233 53.4922264, 10.0145142 53.4921725, 10.0146329 53.4921117)"
0,w6243425,50,3,primary,"LineString (9.9698143 53.5507277, 9.9699045 53.5506901)"
12,w167905851,50,2,tertiary,"LineString (9.97938 53.5813097, 9.9794671 53.5813905, 9.9795144 53.5814403, 9.9795798 53.5815459, 9.979595 53.5815761, 9.979757 53.5818974, 9.9798097 53.5820222, 9.9799757 53.5824114)"
4,w186108612,50,2,tertiary,"LineString (10.0416155 53.5833537, 10.0415172 53.5832152, 10.0414785 53.58313)"
4,w32395553,50,2,tertiary,"LineString (10.0599033 53.5965815, 10.0598219 53.5964565, 10.0596855 53.5962434, 10.0595868 53.5960901, 10.0593908 53.5957859, 10.0593514 53.5957247, 10.059216 53.5955145, 10.0590958 53.595101, 10.0590914 53.5950859, 10.059076 53.5947888)"
2,w192223928,50,2,primary_link,"LineString (10.0406245 53.5548388, 10.0407491 53.5550095, 10.0407614 53.5550881, 10.0407743 53.5552706, 10.0407821 53.5553219, 10.0407951 53.5553617, 10.0408112 53.5553802, 10.0408294 53.5553929, 10.0408508 53.5554045, 10.040883 53.5554196)"
8,w609328307,50,2,primary,"LineString (10.1190073 53.5854259, 10.1197834 53.5857372)"
7,w914827520,50,1,secondary_link,"LineString (9.9890281 53.4579019, 9.9890479 53.4579364, 9.9890707 53.4579631, 9.9890996 53.4579879, 9.9891271 53.4580035)"
11,w734263732,60,2,secondary,"LineString (10.1743572 53.6146796, 10.1744992 53.614552, 10.174807 53.6144124, 10.1750115 53.614311, 10.1752838 53.6142051)"
7,w485693183,50,2,trunk_link,"LineString (9.9886534 53.4522865, 9.9880487 53.4521211)"
10,w34885660,50,2,tertiary,"LineString (10.2035849 53.4977587, 10.2036518 53.4976746)"
12,w971186385,50,3,primary,"LineString (9.9643087 53.569386, 9.9646217 53.5693697, 9.9646464 53.5693677, 9.9650566 53.5693372)"
4,w188148588,50,3,secondary,"LineString (10.0456534 53.5885052, 10.0458199 53.588491)"
12,w521061605,50,2,secondary,"LineString (9.9708452 53.5677843, 9.9707357 53.5677597)"
7,w598514738,50,3,secondary,"LineString (9.993745 53.4644931, 9.9938202 53.4647237, 9.9939294 53.4650929)"
13,w206085734,50,,tertiary,"LineString (9.9939755 53.583216, 9.993969 53.5832401, 9.9939523 53.5832625, 9.9939265 53.5832815)"
0,w596083289,50,2,secondary,"LineString (9.9566544 53.5458862, 9.9559148 53.5457965)"
4,w605693213,50,2,secondary,"LineString (10.0415537 53.5794449, 10.0417723 53.5794016)"
4,w608715865,50,2,secondary,"LineString (10.033742 53.5855441, 10.0337322 53.5856458, 10.0337273 53.5857351, 10.0337183 53.5857951)"
7,w1235210531,50,2,secondary,"LineString (10.0083974 53.4564247, 10.007881 53.4559691)"
12,w521056809,50,3,secondary,"LineString (9.970158 53.567602, 9.9699451 53.567533)"
2,w22376565,50,4,primary,"LineString (10.0579732 53.5510692, 10.0582634 53.5509823, 10.0584771 53.5509581, 10.0585513 53.5509497, 10.0588244 53.5509184)"
4,w40151750,30,,secondary,"LineString (10.0611371 53.5809343, 10.0611083 53.5809289, 10.0610043 53.5809094, 10.0602277 53.5807639, 10.0593075 53.5805903, 10.058401 53.5804056, 10.0580384 53.5803354, 10.0579974 53.5803263, 10.0579091 53.5803117, 10.0578589 53.5803024, 10.0573859 53.5802207, 10.0573315 53.5802097)"
12,w664771998,50,2,tertiary,"LineString (9.9640839 53.5686519, 9.9640549 53.5687009, 9.9640206 53.5687467, 9.9639355 53.5688414)"
2,w167905850,50,2,tertiary,"LineString (10.0457472 53.5639991, 10.0457238 53.5640987, 10.0457073 53.5641689, 10.0454948 53.565073, 10.0454454 53.5652314, 10.0454358 53.5652622, 10.0453882 53.5654147)"
4,w758895013,50,1,tertiary_link,"LineString (10.0320099 53.5915647, 10.0322065 53.5914967, 10.0323772 53.5914523, 10.0324708 53.591428, 10.032576 53.5914006)"
14,w22376463,50,2,primary_link,"LineString (10.148322 53.5221217, 10.1481131 53.5221971)"
11,w1226437556,,1,tertiary,"LineString (10.1947948 53.6077228, 10.1948217 53.6076193, 10.1948525 53.6075505, 10.194886 53.6074848, 10.1949155 53.6074192, 10.1949519 53.607321, 10.1949591 53.6073014, 10.194994 53.607202, 10.1950557 53.607081)"
4,w1092919308,50,2,secondary,"LineString (10.0440109 53.5914782, 10.0439672 53.591389)"
12,w1291539895,50,2,secondary,"LineString (9.9776758 53.5714861, 9.9778585 53.5716598)"
0,w1239200064,50,,secondary,"LineString (9.9469795 53.5512142, 9.9469972 53.5512049, 9.9470167 53.5511969)"
7,w485663793,50,1,primary,"LineString (9.9968942 53.4568448, 9.9964746 53.4569585)"
7,w602448763,50,1,primary_link,"LineString (9.9990328 53.4560555, 9.9989429 53.4559828)"
7,w30530274,50,2,primary,"LineString (9.9886813 53.4577857, 9.9888996 53.4575184, 9.9889536 53.4574537, 9.9890393 53.4573904)"
12,w664780014,50,4,primary,"LineString (9.9563636 53.5702546, 9.9572761 53.5700329, 9.9573563 53.5700133, 9.9575429 53.5699678, 9.9577441 53.5699206, 9.9596822 53.5694673, 9.9600233 53.5694163, 9.9603701 53.5693852, 9.9605775 53.5693765, 9.9608014 53.5693803, 9.9610011 53.5693897, 9.9618285 53.5694463, 9.9619789 53.5694532, 9.9622255 53.569455, 9.9625095 53.5694502, 9.9629183 53.5694357, 9.9629698 53.5694331, 9.9630295 53.5694301)"
2,w653626924,50,2,tertiary,"LineString (10.0587899 53.5510384, 10.0588244 53.5509184)"
9,w42413677,50,2,tertiary,"LineString (9.8908196 53.6126494, 9.8914301 53.6124552, 9.8915109 53.6124295, 9.8917298 53.6123598, 9.8936551 53.6117165, 9.8940533 53.6115836, 9.8940989 53.6115683, 9.894456 53.6114501, 9.8948175 53.6113304, 9.8950509 53.6112546)"
10,w536737917,50,2,secondary,"LineString (10.2098134 53.4975542, 10.2097848 53.497502)"
12,w44368762,50,5,primary,"LineString (9.9689874 53.5839088, 9.9691167 53.5839338, 9.9692543 53.5839591, 9.9693376 53.5839735, 9.9695388 53.5840059)"
1,w650145044,50,3,secondary,"LineString (10.1404871 53.6286745, 10.1406181 53.6288198)"
8,w1095129750,50,,tertiary,"LineString (10.1104478 53.5930199, 10.1104233 53.5929984, 10.1104118 53.5929734, 10.1104145 53.5929476, 10.1104312 53.5929237, 10.11046 53.5929042)"
2,w1295822598,50,2,secondary,"LineString (10.0469298 53.5585065, 10.0468132 53.5584572)"
4,w30153826,50,2,tertiary,"LineString (10.0555107 53.5826092, 10.0556495 53.5826749, 10.0557383 53.5827135, 10.0558149 53.5827531, 10.0558517 53.5827706, 10.0561495 53.5829114, 10.0563235 53.5829937, 10.0564365 53.5830472, 10.0568454 53.5832407, 10.0568805 53.5832573, 10.057555 53.5835764, 10.0576101 53.5836025, 10.0577326 53.5836604, 10.0583779 53.5839657, 10.0587825 53.5841571, 10.0591609 53.5843361, 10.0593304 53.5844163, 10.0594825 53.5844883, 10.0595486 53.5845196, 10.0598781 53.5846755, 10.059954 53.5847114, 10.0600114 53.5847385, 10.0602534 53.584853)"
0,w43793363,50,1,secondary_link,"LineString (9.9684947 53.551331, 9.9685239 53.5512769, 9.9685333 53.5512305, 9.9685264 53.5511854, 9.9684953 53.551149, 9.9684572 53.5511196, 9.9683882 53.5510768)"
7,w133033991,50,2,secondary,"LineString (9.9877103 53.452578, 9.987605 53.4523445, 9.9875295 53.4521297, 9.9875126 53.4520736, 9.9874801 53.4519062)"
0,w40230847,50,2,secondary,"LineString (9.9555791 53.549673, 9.9556033 53.5497152)"
2,w147756938,50,3,primary,"LineString (10.0401496 53.5561752, 10.0402138 53.5560225)"
7,w702259932,50,2,primary,"LineString (9.9819952 53.4635973, 9.9821006 53.4635633)"
1,w314144058,50,2,secondary,"LineString (10.1459334 53.6241327, 10.1460277 53.6239311, 10.146081 53.6238218, 10.1461773 53.6236244, 10.1461996 53.6235787, 10.1462199 53.623537)"
12,w1073216038,50,2,primary,"LineString (9.9563937 53.5705013, 9.9565814 53.5708267)"
4,w956165873,50,2,primary,"LineString (10.0600636 53.5943305, 10.0598552 53.5942287, 10.0597713 53.5941733, 10.0596741 53.5941045)"
0,w609084554,50,2,secondary,"LineString (9.9556469 53.5497943, 9.9556707 53.5498702, 9.9556942 53.5499847)"
12,w54499808,50,3,tertiary,"LineString (9.9634253 53.5792693, 9.9633191 53.5792712, 9.9632102 53.5792871, 9.9631439 53.5793041, 9.9630441 53.5793305, 9.9629842 53.5793485, 9.9629026 53.5793744, 9.9628259 53.5794013)"
7,w329658782,60,2,trunk_link,"LineString (9.9987122 53.4620429, 9.9987205 53.4632618)"
4,w185406926,50,2,primary,"LineString (10.0411433 53.5801087, 10.0414938 53.5802651, 10.0416194 53.5803358, 10.0417296 53.5804122, 10.0418095 53.5804689, 10.0425503 53.5810751)"
9,w5010035,50,2,tertiary,"LineString (9.8974582 53.610436, 9.897067 53.6105712, 9.8961008 53.6108975, 9.8953022 53.6111696, 9.8952603 53.6111843, 9.8950509 53.6112546)"
0,w40229432,50,4,secondary,"LineString (9.9696995 53.5503117, 9.969834 53.5505498, 9.9698545 53.5505869)"
1,w32921084,50,2,secondary,"LineString (10.1404222 53.6288537, 10.1406181 53.6288198)"
0,w678902914,50,5,primary,"LineString (9.9647517 53.554605, 9.9646869 53.5548325, 9.9646614 53.5549332)"
8,w4263890,50,,tertiary,"LineString (10.0936627 53.5957507, 10.0947216 53.5959723, 10.0952791 53.5960876, 10.0961822 53.5962743, 10.0962733 53.5962931, 10.0970454 53.5964538, 10.0978922 53.5966301, 10.0979687 53.596646)"
10,w521096785,50,3,secondary,"LineString (10.2072028 53.495052, 10.2074448 53.4952159)"
4,w828788422,50,4,primary,"LineString (10.0541177 53.5902538, 10.0543155 53.5904194)"
2,w1116978262,50,2,primary,"LineString (10.0391786 53.5593325, 10.039485 53.5595373, 10.0399192 53.5598257)"
7,w580237928,50,4,primary,"LineString (9.9851278 53.4624998, 9.9852582 53.4624103)"
1,w1227109366,50,3,tertiary,"LineString (10.1603897 53.6254499, 10.160535 53.6253822, 10.1605981 53.6253513, 10.1609072 53.6252022, 10.161027 53.6251418)"
8,w329159075,50,3,tertiary,"LineString (10.0999401 53.5842074, 10.1001268 53.5843253, 10.1001906 53.5843699, 10.1003046 53.5844459, 10.100514 53.5845976)"
4,w384531065,50,,tertiary,"LineString (10.0516751 53.5916253, 10.0518662 53.5916192, 10.0523329 53.5915989, 10.052511 53.5915948, 10.0536945 53.5915489, 10.0541498 53.5915363)"
8,w922264853,50,5,secondary,"LineString (10.1257329 53.583887, 10.1256158 53.5840823, 10.1255448 53.5842007)"
0,w596083295,50,2,secondary,"LineString (9.9633169 53.54649, 9.9630908 53.5465132, 9.9630179 53.5465114, 9.9625263 53.5464939, 9.962187 53.5464818)"
0,w609095337,50,3,secondary,"LineString (9.9536108 53.5459797, 9.9535117 53.5460745, 9.953333 53.5462434)"
4,w834336773,50,2,secondary,"LineString (10.0330355 53.5798297, 10.0327595 53.579847, 10.0325377 53.5798544, 10.0324415 53.5798603)"
7,w30822311,50,2,primary,"LineString (9.9893228 53.4564547, 9.9892722 53.456529, 9.9891481 53.4567291)"
12,w391821209,50,3,primary,"LineString (9.977783 53.5761419, 9.9777679 53.5761034, 9.9776225 53.5757297, 9.9775307 53.5755035, 9.9774864 53.5753818, 9.9774508 53.5752605, 9.9773924 53.5750092, 9.9773504 53.5748326, 9.9773245 53.5747049, 9.9773056 53.5745921, 9.9773037 53.5745038, 9.9773086 53.5744379, 9.9773205 53.5743582, 9.977341 53.5742821)"
4,w188100249,50,2,secondary,"LineString (10.0447171 53.5908316, 10.0446243 53.5910296)"
5,w181670626,80,1,trunk_link,"LineString (10.0062702 53.5032722, 10.0064709 53.5038382, 10.0065307 53.5039671, 10.0065702 53.5040548, 10.0066064 53.5041346, 10.0066406 53.5042431, 10.0066613 53.5043193, 10.0066721 53.5043951, 10.0066835 53.5047352, 10.0066801 53.5048541, 10.0066801 53.5049682, 10.0066896 53.5051603)"
4,w338031270,50,4,primary,"LineString (10.0596808 53.5897845, 10.0586555 53.590251)"
2,w228238167,50,3,secondary,"LineString (10.0677837 53.5534964, 10.0675458 53.553555)"
2,w1116978239,50,2,primary,"LineString (10.0388863 53.5593708, 10.0389222 53.5593587, 10.0389519 53.5593526)"
4,w68287365,50,2,secondary,"LineString (10.0402023 53.5801843, 10.0403085 53.5801336, 10.0404465 53.5800677, 10.040592 53.5800007)"
4,w650128977,50,2,secondary,"LineString (10.0543327 53.5837527, 10.0542376 53.5838472, 10.0538468 53.5842278, 10.0534786 53.5845864, 10.0534324 53.5846315, 10.0533707 53.5846981)"
4,w680718110,50,4,primary,"LineString (10.0551757 53.5909735, 10.0554105 53.591045, 10.0555189 53.5911102, 10.0557323 53.5912477, 10.0557791 53.5912787)"
13,w1300900337,50,,tertiary,"LineString (9.9939066 53.5831351, 9.9939363 53.5831508, 9.9939584 53.5831703, 9.9939718 53.5831926, 9.9939755 53.583216)"
0,w1046194464,50,2,secondary,"LineString (9.9689049 53.551131, 9.9687128 53.5511168, 9.9686262 53.5511045, 9.9683882 53.5510768)"
7,w24461114,50,2,primary,"LineString (9.9917004 53.4538318, 9.9916795 53.4537578, 9.9916551 53.4537004, 9.9915837 53.4535819)"
12,w249304917,,2,tertiary,"LineString (9.981709 53.5853241, 9.9815176 53.5852694, 9.9814145 53.5852372, 9.9812606 53.5851843)"
8,w53186518,50,,tertiary,"LineString (10.1073443 53.598986, 10.1073586 53.5991312, 10.1073697 53.5992433, 10.1074095 53.5996481)"
7,w8075099,80,1,trunk_link,"LineString (9.998465 53.4555936, 9.9980556 53.4552367, 9.9979277 53.4551562, 9.9977804 53.4550926, 9.9976117 53.455057, 9.997432 53.4550506, 9.997261 53.4550713, 9.9971019 53.4551268, 9.9969774 53.4551988, 9.9969042 53.4552666, 9.9968562 53.4553535, 9.9968374 53.4554429, 9.9968604 53.4555352, 9.9972943 53.4563678)"
13,w20901084,50,2,tertiary,"LineString (9.9907051 53.587733, 9.9898988 53.5870582, 9.9887412 53.5860898, 9.9886904 53.586038)"
4,w23070757,50,2,secondary,"LineString (10.0495457 53.5878066, 10.0496923 53.5877385, 10.0498472 53.5876655, 10.0500822 53.5875467, 10.0503028 53.587419, 10.0505076 53.5872985)"
